2453544.500000000, 2005-Jun-23 ,  4.161537158346627E+06, -1.519863849104193E+08,  2.290705163031816E+03,  2.927935141878683E+01,  7.014360785538275E-01,  1.084657810226930E-04,  5.071620172299327E+02,  1.520433477495999E+08,  1.002238871377160E-01,
2453545.500000000, 2005-Jun-24 ,  6.690611790486814E+06, -1.519044991865906E+08,  2.287392035871744E+03,  2.926280214644686E+01,  1.194059198528797E+00, -1.849545305472877E-04,  5.071901152685966E+02,  1.520517713296759E+08,  9.472486879320557E-02,
2453546.500000000, 2005-Jun-25 ,  9.217933423504803E+06, -1.517800514697115E+08,  2.259103123836219E+03,  2.923875235303212E+01,  1.686680981509723E+00, -4.660122696689140E-04,  5.072165839830124E+02,  1.520597064506307E+08,  8.888840872308147E-02,
2453547.500000000, 2005-Jun-26 ,  1.174284782214604E+07, -1.516130392103420E+08,  2.207812389150262E+03,  2.920704932562963E+01,  2.179352509297474E+00, -7.143420612319984E-04,  5.072413036361277E+02,  1.520671172161990E+08,  8.256667695306177E-02,
2453548.500000000, 2005-Jun-27 ,  1.426468560077082E+07, -1.514034584116730E+08,  2.137064096704125E+03,  2.916750075342366E+01,  2.672054356310374E+00, -9.142873268014329E-04,  5.072641195899753E+02,  1.520739572670847E+08,  7.566683771085836E-02,
2453549.500000000, 2005-Jun-28 ,  1.678276024772240E+07, -1.511513099333856E+08,  2.051504254952073E+03,  2.911990753580802E+01,  3.164694579106717E+00, -1.056065935661543E-03,  5.072848587526138E+02,  1.520801747116289E+08,  6.815282328137638E-02,
2453550.500000000, 2005-Jun-29 ,  1.929636869460448E+07, -1.508566053208681E+08,  1.956374531812966E+03,  2.906408873926044E+01,  3.657120421146742E+00, -1.135546997092396E-03,  5.073033447637011E+02,  1.520857166783314E+08,  6.003586713804969E-02,
2453551.500000000, 2005-Jun-30 ,  2.180479355632341E+07, -1.505193713288630E+08,  1.857064876228571E+03,  2.899989528238520E+01,  4.149135495992829E+00, -1.153225892060128E-03,  5.073194096528946E+02,  1.520905328109502E+08,  5.136060138858078E-02,
2453552.500000000, 2005-Jul-01 ,  2.430730612323521E+07, -1.501396529693980E+08,  1.758767047666013E+03,  2.892721424309789E+01,  4.640515976161610E+00, -1.112996985127790E-03,  5.073329015347668E+02,  1.520945775753797E+08,  4.219211351473510E-02,
2453553.500000000, 2005-Jul-02 ,  2.680316945997363E+07, -1.497175153216576E+08,  1.666228850163519E+03,  2.884596767839806E+01,  5.131022849580162E+00, -1.021087541883903E-03,  5.073436890408910E+02,  1.520978115883564E+08,  3.260642654931156E-02,
2453554.500000000, 2005-Jul-03 ,  2.929164129211171E+07, -1.492530444649472E+08,  1.583588657543063E+03,  2.875610934786211E+01,  5.620410087651877E+00, -8.852684113298537E-04,  5.073516635356754E+02,  1.521002022817491E+08,  2.268453162528702E-02,
2453555.500000000, 2005-Jul-04 ,  3.177197659549232E+07, -1.487463478430218E+08,  1.514267177350819E+03,  2.865762131607857E+01,  6.108429870579932E+00, -7.143054791201031E-04,  5.073567400109495E+02,  1.521017241707495E+08,  1.250898608590066E-02,
2453556.500000000, 2005-Jul-05 ,  3.424342991504022E+07, -1.481975542558597E+08,  1.460899367757142E+03,  2.855051112070470E+01,  6.594836180078320E+00, -5.175636008325490E-04,  5.073588572283676E+02,  1.521023588965634E+08,  2.161920702884902E-03,
2453557.500000000, 2005-Jul-06 ,  3.670525746152450E+07, -1.476068135769834E+08,  1.425296904258430E+03,  2.843480941223585E+01,  7.079387664911877E+00, -3.046852817529810E-04,  5.073579773842536E+02,  1.521020951259338E+08, -8.276384237647798E-03,
2453558.500000000, 2005-Jul-07 ,  3.915671901162590E+07, -1.469742962396598E+08,  1.408436792857945E+03,  2.831056769939169E+01,  7.561850145186600E+00, -8.530339233425721E-05,  5.073540853942641E+02,  1.521009283366884E+08, -1.872874179778651E-02,
2453559.500000000, 2005-Jul-08 ,  4.159707960705009E+07, -1.463001925232948E+08,  1.410473549552262E+03,  2.817785592658503E+01,  8.041998700584085E+00,  1.312150256098654E-04,  5.073471878420705E+02,  1.520988605025620E+08, -2.912212381921334E-02,
2453560.500000000, 2005-Jul-09 ,  4.402561103602919E+07, -1.455847116859940E+08,  1.430771473579109E+03,  2.803675988533247E+01,  8.519619100657525E+00,  3.359733786991725E-04,  5.073373116709124E+02,  1.520958997009349E+08, -3.938833691505458E-02,
2453561.500000000, 2005-Jul-10 ,  4.644159309357482E+07, -1.448280810093423E+08,  1.467951481737196E+03,  2.788737874893386E+01,  8.994508390860677E+00,  5.206747642039211E-04,  5.073245027657927E+02,  1.520920596877848E+08, -4.946407338756407E-02,
2453562.500000000, 2005-Jul-11 ,  4.884431465053712E+07, -1.440305448284505E+08,  1.519945444084704E+03,  2.772982319556709E+01,  9.466474680226296E+00,  6.776668218893001E-04,  5.073088246257179E+02,  1.520873594996349E+08, -5.929023575222407E-02,
2453563.500000000, 2005-Jul-12 ,  5.123307460330196E+07, -1.431923636031100E+08,  1.584051262199879E+03,  2.756421459229286E+01,  9.935336488544120E+00,  7.999194704648716E-04,  5.072903573230121E+02,  1.520818231415641E+08, -6.881066333375407E-02,
2453564.500000000, 2005-Jul-13 ,  5.360718281089088E+07, -1.423138130413919E+08,  1.656984741702676E+03,  2.739068554880764E+01,  1.040092231984631E+01,  8.809835701240054E-04,  5.072691968712542E+02,  1.520754793977192E+08, -7.797065997275524E-02,
