
2453544.500000000, 2005-Jun-23 00:00:00.0000, -6.734177160101911E+08,  1.179359061641678E+09,  6.268081885932982E+06, -8.905598324055340E+00, -4.820982112657966E+00,  4.383606135769007E-01,  4.530112971415562E+03,  1.358093702718355E+09,  2.314026065405880E-01,
2453545.500000000, 2005-Jun-24 00:00:00.0000, -6.741870201488589E+08,  1.178942278009028E+09,  6.305963483198047E+06, -8.902349717162213E+00, -4.826795933790247E+00,  4.385311566516561E-01,  4.530179645770372E+03,  1.358113691187069E+09,  2.312768054453449E-01,
2453546.500000000, 2005-Jun-25 00:00:00.0000, -6.749560341028382E+08,  1.178524991932709E+09,  6.343858986224651E+06, -8.898862783872243E+00, -4.832567639926976E+00,  4.386575720158208E-01,  4.530246267704902E+03,  1.358133663940578E+09,  2.310686966098064E-01,
2453547.500000000, 2005-Jun-26 00:00:00.0000, -6.757247420490526E+08,  1.178107215843927E+09,  6.381760552701592E+06, -8.895302764723244E+00, -4.838160610117697E+00,  4.386860032491215E-01,  4.530312846712236E+03,  1.358153623824838E+09,  2.309781629094544E-01,
2453548.500000000, 2005-Jun-27 00:00:00.0000, -6.764931378132583E+08,  1.177688960227100E+09,  6.419662241030931E+06, -8.891604748510145E+00, -4.843634862255619E+00,  4.386408144142819E-01,  4.530379402544114E+03,  1.358173576761271E+09,  2.309205709088403E-01,
2453549.500000000, 2005-Jun-28 00:00:00.0000, -6.772612134379469E+08,  1.177270245795186E+09,  6.457552726347744E+06, -8.887963548211802E+00, -4.848796553343412E+00,  4.384409677311571E-01,  4.530445981383971E+03,  1.358193536595323E+09,  2.311602247366445E-01,
2453550.500000000, 2005-Jun-29 00:00:00.0000, -6.780289829219270E+08,  1.176851092495403E+09,  6.495423144543827E+06, -8.884521930695108E+00, -4.853804237368361E+00,  4.381827526245223E-01,  4.530512663652579E+03,  1.358213527436534E+09,  2.316312751631225E-01,
2453551.500000000, 2005-Jun-30 00:00:00.0000, -6.787964651876942E+08,  1.176431508080264E+09,  6.533271567936063E+06, -8.881283356175162E+00, -4.858807312811123E+00,  4.379442213221514E-01,  4.530579502875097E+03,  1.358233565331343E+09,  2.322067062690817E-01,
2453552.500000000, 2005-Jul-01 00:00:00.0000, -6.795636706413175E+08,  1.176011492680616E+09,  6.571099050607264E+06, -8.878136428347611E+00, -4.863753838181357E+00,  4.376866705618816E-01,  4.530646516508618E+03,  1.358253655513256E+09,  2.328759798385632E-01,
2453553.500000000, 2005-Jul-02 00:00:00.0000, -6.803306151032102E+08,  1.175591050525329E+09,  6.608905079412460E+06, -8.875230500892155E+00, -4.868736369304758E+00,  4.374722476973776E-01,  4.530713742941038E+03,  1.358273809490674E+09,  2.336342886650969E-01,
2453554.500000000, 2005-Jul-03 00:00:00.0000, -6.810973110737785E+08,  1.175170173779154E+09,  6.646695036815464E+06, -8.872392194530132E+00, -4.873771992020437E+00,  4.372940597486425E-01,  4.530781180388262E+03,  1.358294026728738E+09,  2.343804372659306E-01,
2453555.500000000, 2005-Jul-04 00:00:00.0000, -6.818637717984889E+08,  1.174748858664682E+09,  6.684472319106221E+06, -8.869766280644562E+00, -4.878937647031409E+00,  4.372045475374005E-01,  4.530848840117917E+03,  1.358314310605399E+09,  2.351210893880049E-01,
2453556.500000000, 2005-Jul-05 00:00:00.0000, -6.826300069200879E+08,  1.174327087352980E+09,  6.722247188985348E+06, -8.867150004559806E+00, -4.884323828541155E+00,  4.372322708604741E-01,  4.530916687067933E+03,  1.358334650609312E+09,  2.356768834357232E-01,
2453557.500000000, 2005-Jul-06 00:00:00.0000, -6.833960116638360E+08,  1.173904842337707E+09,  6.760028361558497E+06, -8.864410623650038E+00, -4.889880285147534E+00,  4.373360399501605E-01,  4.530984663039565E+03,  1.358355029292933E+09,  2.360245428377254E-01,
2453558.500000000, 2005-Jul-07 00:00:00.0000, -6.841617752460741E+08,  1.173482115770531E+09,  6.797818875512540E+06, -8.861609459290484E+00, -4.895469931522830E+00,  4.374523525085929E-01,  4.531052727520163E+03,  1.358375434510874E+09,  2.363129956378831E-01,
2453559.500000000, 2005-Jul-08 00:00:00.0000, -6.849272954234986E+08,  1.173058897941830E+09,  6.835623638536453E+06, -8.858706611287213E+00, -4.901263606503306E+00,  4.376651671406817E-01,  4.531120848988026E+03,  1.358395856813167E+09,  2.363749772968299E-01,
2453560.500000000, 2005-Jul-09 00:00:00.0000, -6.856925535823367E+08,  1.172635178202749E+09,  6.873446471848786E+06, -8.855589088379777E+00, -4.907068014874988E+00,  4.378642969486926E-01,  4.531188965664360E+03,  1.358416277678996E+09,  2.363197213497593E-01,
2453561.500000000, 2005-Jul-10 00:00:00.0000, -6.864575348710401E+08,  1.172210954060254E+09,  6.911287270462036E+06, -8.852257711868328E+00, -4.912929931208982E+00,  4.380724584631661E-01,  4.531257045432627E+03,  1.358436687480065E+09,  2.361069695778884E-01,
2453562.500000000, 2005-Jul-11 00:00:00.0000, -6.872222159696488E+08,  1.171786227749044E+09,  6.949142719841897E+06, -8.848665054682947E+00, -4.918662506606616E+00,  4.381901099101078E-01,  4.531325055337604E+03,  1.358457076336647E+09,  2.358729431050269E-01,
2453563.500000000, 2005-Jul-12 00:00:00.0000, -6.879865807424527E+08,  1.171361015296824E+09,  6.987003021819472E+06, -8.844957606888055E+00, -4.924171579764010E+00,  4.381814753607620E-01,  4.531393013939287E+03,  1.358477449812887E+09,  2.357721101246780E-01,
