
2453544.500000000, 2005-Jun-23 00:00:00.0000, -7.668838722379259E+08, -2.785496165462112E+08,  1.831705869610928E+07,  4.302967912504461E+00, -1.167703564362248E+01, -4.780769586405498E-02,  2.722251459647959E+03,  8.161104563819492E+08, -5.896087952857945E-02,
2453545.500000000, 2005-Jun-24 00:00:00.0000, -7.665114503986670E+08, -2.795582252605339E+08,  1.831291186906195E+07,  4.318316276333437E+00, -1.167145144036784E+01, -4.821766481175160E-02,  2.722234478388314E+03,  8.161053655283804E+08, -5.890370195505677E-02,
2453546.500000000, 2005-Jun-25 00:00:00.0000, -7.661375356863605E+08, -2.805663418840517E+08,  1.830873212086347E+07,  4.336151455535607E+00, -1.166349916520671E+01, -4.851042636243363E-02,  2.722216980358551E+03,  8.161001197510276E+08, -6.199148772813649E-02,
2453547.500000000, 2005-Jun-26 00:00:00.0000, -7.657623015651702E+08, -2.815738024301284E+08,  1.830452289885506E+07,  4.350720120009323E+00, -1.165808894868394E+01, -4.893789786333969E-02,  2.722199320768862E+03,  8.160948255392276E+08, -6.114583933763596E-02,
2453548.500000000, 2005-Jun-27 00:00:00.0000, -7.653856940294824E+08, -2.825807523161930E+08,  1.830028018778284E+07,  4.365976753298156E+00, -1.165107585423008E+01, -4.929439660565116E-02,  2.722181496290098E+03,  8.160894818949264E+08, -6.149873223627643E-02,
2453549.500000000, 2005-Jun-28 00:00:00.0000, -7.650077996418182E+08, -2.835872700731263E+08,  1.829599955312532E+07,  4.382915842220021E+00, -1.164741488124556E+01, -4.975722614547795E-02,  2.722163868323528E+03,  8.160841971634988E+08, -6.226878703743798E-02,
2453550.500000000, 2005-Jun-29 00:00:00.0000, -7.646284013006409E+08, -2.845932640211501E+08,  1.829168683394437E+07,  4.398490577810068E+00, -1.164020601109461E+01, -5.011382708832546E-02,  2.722145652778235E+03,  8.160787362804015E+08, -6.298811648525422E-02,
2453551.500000000, 2005-Jun-30 00:00:00.0000, -7.642476286833102E+08, -2.855987845934764E+08,  1.828733856460348E+07,  4.416142767591976E+00, -1.163466455488827E+01, -5.049415761528131E-02,  2.722127313881356E+03,  8.160732384174291E+08, -6.507257349726993E-02,
2453552.500000000, 2005-Jul-01 00:00:00.0000, -7.638654354033467E+08, -2.866037086803740E+08,  1.828296025462285E+07,  4.431021105930030E+00, -1.162861739123121E+01, -5.089712649006461E-02,  2.722108563572408E+03,  8.160676172162212E+08, -6.473672553213862E-02,
2453553.500000000, 2005-Jul-02 00:00:00.0000, -7.634817966162633E+08, -2.876081517192888E+08,  1.827854768266711E+07,  4.448860537731238E+00, -1.162111422479337E+01, -5.120930143841829E-02,  2.722089459011685E+03,  8.160618898130032E+08, -6.768222542714182E-02,
2453554.500000000, 2005-Jul-03 00:00:00.0000, -7.630968370504961E+08, -2.886119276290154E+08,  1.827410575532027E+07,  4.462935738420700E+00, -1.161543237705838E+01, -5.163768794730217E-02,  2.722070170963228E+03,  8.160561074015464E+08, -6.647024566042323E-02,
2453555.500000000, 2005-Jul-04 00:00:00.0000, -7.627105290386307E+08, -2.896152085599618E+08,  1.826962914246127E+07,  4.478355050900914E+00, -1.160850777053238E+01, -5.199732364386467E-02,  2.722050814587788E+03,  8.160503045061753E+08, -6.695435634354084E-02,
2453556.500000000, 2005-Jul-05 00:00:00.0000, -7.623229562123251E+08, -2.906180470019823E+08,  1.826511450769849E+07,  4.494684320151498E+00, -1.160517043510119E+01, -5.248249390283899E-02,  2.722031712889142E+03,  8.160445779609863E+08, -6.701554233991872E-02,
2453557.500000000, 2005-Jul-06 00:00:00.0000, -7.619338753900876E+08, -2.916204035595244E+08,  1.826056611253926E+07,  4.510698711820554E+00, -1.159796092150071E+01, -5.283600379461628E-02,  2.722012062417614E+03,  8.160386868978258E+08, -6.815476037137591E-02,
2453558.500000000, 2005-Jul-07 00:00:00.0000, -7.615434212184726E+08, -2.926222873608565E+08,  1.825598179774882E+07,  4.528331477402951E+00, -1.159287609222364E+01, -5.323724221493720E-02,  2.721992294334913E+03,  8.160327605757231E+08, -7.004501216321972E-02,
2453559.500000000, 2005-Jul-08 00:00:00.0000, -7.611515092840735E+08, -2.936235860731264E+08,  1.825136724689496E+07,  4.543490745329392E+00, -1.158644445185287E+01, -5.362558201331336E-02,  2.721972012368325E+03,  8.160266801951065E+08, -7.010825750580138E-02,
2453560.500000000, 2005-Jul-09 00:00:00.0000, -7.607581461167204E+08, -2.946244066231751E+08,  1.824671809080338E+07,  4.561842780966736E+00, -1.157929937255190E+01, -5.394767597978500E-02,  2.721951365085677E+03,  8.160204902954905E+08, -7.340406144404250E-02,
2453561.500000000, 2005-Jul-10 00:00:00.0000, -7.603634068729844E+08, -2.956245324005278E+08,  1.824204094193383E+07,  4.576050660282024E+00, -1.157290634229251E+01, -5.435401539962736E-02,  2.721930325944985E+03,  8.160141829197881E+08, -7.256978314086827E-02,
2453562.500000000, 2005-Jul-11 00:00:00.0000, -7.599673079668125E+08, -2.966241362802411E+08,  1.823732977202415E+07,  4.591975022679428E+00, -1.156562152555213E+01, -5.469821407765707E-02,  2.721909153235978E+03,  8.160078355013123E+08, -7.365854521067353E-02,
2453563.500000000, 2005-Jul-12 00:00:00.0000, -7.595699387406113E+08, -2.976232342611099E+08,  1.823258257673436E+07,  4.607806079441247E+00, -1.156182953568844E+01, -5.517841036418858E-02,  2.721888143884110E+03,  8.160015370560751E+08, -7.339192796384139E-02,
