2453544.500000000,  2005-Jun-23 00:00:00.0000, -8.855289838564935E+07,  6.065005906513835E+07,  5.940866178083267E+06, -1.992798722210817E+01, -2.906931239686728E+01,  7.525250174844960E-01,  3.585672739609570E+02,  1.074957644191147E+08,  5.671073752889271E-02,
2453545.500000000,  2005-Jun-24 00:00:00.0000, -9.023913832263155E+07,  5.811462076589645E+07,  6.003506846887216E+06, -1.910277041523545E+01, -2.961747518200859E+01,  6.973954255072812E-01,  3.585845568543020E+02,  1.075009457001919E+08,  6.321825141056070E-02,
2453546.500000000,  2005-Jun-25 00:00:00.0000, -9.185342206724924E+07,  5.553284189129610E+07,  6.061360334840577E+06, -1.826244825064764E+01, -3.014193942031421E+01,  6.417181823994849E-01,  3.586037079766433E+02,  1.075066870622321E+08,  6.967469991245966E-02,
2453547.500000000,  2005-Jun-26 00:00:00.0000, -9.339447414439341E+07,  5.290678823000712E+07,  6.114381284422234E+06, -1.740770856134043E+01, -3.064228643150497E+01,  5.855387168665178E-01,  3.586247118569294E+02,  1.075129838671306E+08,  7.607485819770610E-02,
2453548.500000000,  2005-Jun-27 00:00:00.0000, -9.486107901801962E+07,  5.023856085625756E+07,  6.162528280450709E+06, -1.653925088544629E+01, -3.111811815775037E+01,  5.289028510927842E-01,  3.586475515254012E+02,  1.075198310274817E+08,  8.241355139427053E-02,
2453549.500000000,  2005-Jun-28 00:00:00.0000, -9.625208207453288E+07,  4.753029433354019E+07,  6.205763882269470E+06, -1.565778581781798E+01, -3.156905749595456E+01,  4.718567587680980E-01,  3.586722085286628E+02,  1.075272230110964E+08,  8.868565923146071E-02,
2453550.500000000,  2005-Jun-29 00:00:00.0000, -9.756639054972605E+07,  4.478415489056911E+07,  6.244054652294531E+06, -1.476403435195849E+01, -3.199474860777792E+01,  4.144469228634478E-01,  3.586986629460733E+02,  1.075351538459168E+08,  9.488612057655431E-02,
2453551.500000000,  2005-Jun-30 00:00:00.0000, -9.880297439847572E+07,  4.200233857142329E+07,  6.277371180904932E+06, -1.385872721318346E+01, -3.239485720708918E+01,  3.567200932083363E-01,  3.587268934074348E+02,  1.075436171253189E+08,  1.010099378994290E-01,
2453552.500000000,  2005-Jul-01 00:00:00.0000, -9.996086710647696E+07,  3.918706936183939E+07,  6.305688107661165E+06, -1.294260418391972E+01, -3.276907082457289E+01,  2.987232439211081E-01,  3.587568771119617E+02,  1.075526060137989E+08,  1.070521817031991E-01,
2453553.500000000,  2005-Jul-02 00:00:00.0000, -1.010391664433689E+08,  3.634059729363197E+07,  6.328984138841629E+06, -1.201641342176688E+01, -3.311709904944954E+01,  2.405035307606784E-01,  3.587885898484933E+02,  1.075621132530337E+08,  1.130079946253267E-01,
2453554.500000000,  2005-Jul-03 00:00:00.0000, -1.020370351566705E+08,  3.346519652923374E+07,  6.347242061291922E+06, -1.108091077166167E+01, -3.343867374781747E+01,  1.821082484236651E-01,  3.588220060168866E+02,  1.075721311682932E+08,  1.188725957509128E-01,
2453555.500000000,  2005-Jul-04 00:00:00.0000, -1.029537016060584E+08,  3.056316342837459E+07,  6.360448752585132E+06, -1.013685907264664E+01, -3.373354925782277E+01,  1.235847878706728E-01,  3.588570986506487E+02,  1.075826516752264E+08,  1.246412846589534E-01,
2453556.500000000,  2005-Jul-05 00:00:00.0000, -1.037884603375461E+08,  2.763681459891260E+07,  6.368595187497418E+06, -9.185027460234766E+00, -3.400150256131064E+01,  6.498059371121201E-02,  3.588938394407035E+02,  1.075936662869858E+08,  1.303094453854445E-01,
2453557.500000000,  2005-Jul-06 00:00:00.0000, -1.045406725972352E+08,  2.468848493384585E+07,  6.371676440806586E+06, -8.226190665337169E+00, -3.424233343205298E+01,  6.343121711964272E-03,  3.589321987602973E+02,  1.076051661216941E+08,  1.358725503301345E-01,
2453558.500000000,  2005-Jul-07 00:00:00.0000, -1.052097667843728E+08,  2.172052563653256E+07,  6.369691686426337E+06, -7.261128310552287E+00, -3.445586456047414E+01, -5.228020352595664E-02,  3.589721456910152E+02,  1.076171419102436E+08,  1.413261640497883E-01,
2453559.500000000,  2005-Jul-08 00:00:00.0000, -1.057952388435273E+08,  1.873530223614941E+07,  6.362644192892941E+06, -6.290624204704778E+00, -3.464194165490542E+01, -1.108420306699021E-01,  3.590136480498741E+02,  1.076295840044186E+08,  1.466659469434610E-01,
2453560.500000000,  2005-Jul-09 00:00:00.0000, -1.062966525957676E+08,  1.573519259541311E+07,  6.350541315225529E+06, -5.315465636508949E+00, -3.480043351943152E+01, -1.692951234890518E-01,  3.590566724174619E+02,  1.076424823853317E+08,  1.518876588324769E-01,
2453561.500000000,  2005-Jul-10 00:00:00.0000, -1.067136400088082E+08,  1.272258491258392E+07,  6.333394483185360E+06, -4.336442668217717E+00, -3.493123210842761E+01, -2.275924023699396E-01,  3.591011841670953E+02,  1.076558266721642E+08,  1.569871624343586E-01,
2453562.500000000,  2005-Jul-11 00:00:00.0000, -1.070459014061554E+08,  9.699875719759582E+06,  6.311219185963599E+06, -3.354347430104339E+00, -3.503425255791802E+01, -2.856869854669295E-01,  3.591471474949617E+02,  1.076696061312031E+08,  1.619604267276438E-01,
2453563.500000000,  2005-Jul-12 00:00:00.0000, -1.072932056153633E+08,  6.669467879455160E+06,  6.284034953331086E+06, -2.369973416610535E+00, -3.510943319392296E+01, -3.435322294418661E-01,  3.591945254512141E+02,  1.076838096851630E+08,  1.668035302029233E-01,
